Type, RunNo, EvNo, E1, px1, py1, pz1, pt1, eta1, phi1, Q1, E2, px2, py2, pz2, pt2, eta2, phi2, Q2, M
GT,  140124,  1030495943,  28.7682, 13.016, 3.49527, -25.4159, 13.4771350209, -1.39139033303, 0.262347195041,  -1,  5.34743, 1.46414, 0.780138, -5.08247, 1.65901212733, -1.83835407236, 0.489565526817,  1,  2.40324
GT,  140124,  1030538174,  8.79932, 2.423, 0.0701642, -8.45819, 2.4240156796, -1.96278498712, 0.0289494832882,  -1,  9.04199, 2.31863, 2.66014, -8.3243, 3.52879439703, -1.59353895147, 0.853884135159,  1,  2.59279
GT,  140124,  1030553644,  9.09491, -2.7707, 3.81599, 7.7761, 4.71577757852, 1.27464677847, 2.19880965682,  1,  3.5069, -1.4338, -0.402057, 3.17329, 1.48910451992, 1.50073351353, -2.86820047327,  -1,  3.09578
GT,  140124,  1030555290,  17.0139, 1.66525, 3.74164, 16.5133, 4.09547646216, 2.10246453003, 1.15205905292,  -1,  4.57868, -1.29849, 1.66152, 4.06281, 2.1087259164, 1.41035002517, 2.23415907493,  1,  3.679
GT,  140124,  1030578418,  18.4539, -8.38909, 0.00425751, 16.4365, 8.38909108035, 1.42527096251, 3.14108514805,  1,  7.10364, -3.7553, -1.68763, 5.78793, 4.11708308234, 1.14136756081, -2.71923820319,  1,  2.99043
GG,  140124,  1030584320,  7.1818, -0.123829, -2.07238, 6.87437, 2.07607622347, 1.91252630635, -1.63047744009,  1,  5.96518, -2.36501, 0.368575, 5.46288, 2.39355798566, 1.5632086607, 2.98699127719,  -1,  3.39675
GT,  140124,  1030628009,  5.08691, -2.68979, 2.9259, 3.17328, 3.97440071635, 0.731441672295, 2.31417453912,  -1,  4.08382, 0.80237, 0.72739, 3.93618, 1.08300222945, 2.00203069244, 0.73642313296,  1,  4.08033
GT,  140124,  1030646776,  5.76732, -0.324057, 1.60462, -5.52911, 1.63701505297, -1.93152702113, 1.77006857132,  -1,  7.50723, -1.61899, 0.0266561, -7.32977, 1.61920942678, -2.21513605155, 3.12512949341,  1,  2.10394
GT,  140124,  1030668173,  13.5085, 0.120056, 3.39815, -13.0731, 3.40027011657, -2.05634795266, 1.53548120349,  -1,  11.2418, -1.49661, 1.55134, -11.0327, 2.15557354031, -2.33536352817, 2.3382400884,  1,  2.25707
GT,  140124,  1030685310,  9.17141, -0.287577, -2.29362, -8.87469, 2.31157808333, -2.05496517618, -1.69552671295,  1,  8.52251, 1.82275, -2.49276, -7.94266, 3.088085164, -1.67365662312, -0.939424714592,  -1,  2.23281
GT,  140124,  1030699792,  9.20954, -0.68479, 1.58532, 9.04557, 1.72689804172, 2.35808522741, 1.97854478978,  1,  2.78339, 0.697066, -0.247589, 2.68121, 0.739730573437, 1.99939273551, -0.341288539113,  1,  2.12682
GT,  140124,  1030736616,  6.68175, -1.56422, 2.54842, -5.9744, 2.99018874067, -1.44274112355, 2.12130108423,  1,  5.67661, 1.58128, 1.83391, -5.13313, 2.42150208063, -1.49596822256, 0.859236139085,  -1,  3.18539
GT,  140124,  1030737862,  17.1717, 5.50079, -0.694802, 16.2516, 5.54449641025, 1.79643758612, -0.125644133734,  -1,  5.16175, 0.827978, 0.522906, 5.0669, 0.979274350384, 2.34602987775, 0.563292541178,  1,  2.05458
GT,  140124,  1030758489,  9.52885, -1.88173, 0.363792, -9.33352, 1.91657309074, -2.28659921396, 2.95062016965,  1,  5.93118, 1.51768, -0.46504, -5.71386, 1.58732945037, -1.99274706729, -0.297331725076,  1,  3.52793
GT,  140124,  1030759167,  8.68951, -1.18374, 1.11197, -8.53573, 1.6241051901, -2.36138139035, 2.38744697075,  -1,  4.35514, -1.43498, -0.928664, -4.0043, 1.70926429358, -1.58717397558, -2.56721535873,  1,  2.45336
GT,  140124,  1030774383,  12.9949, 0.594275, 2.458, -12.746, 2.52881924534, -2.32031076162, 1.33357675083,  -1,  3.21442, 0.850955, -0.206835, -3.09102, 0.875731196915, -1.97383277618, -0.238438391822,  -1,  2.18479
GT,  140124,  1030799057,  16.5144, -4.15925, 4.07679, 15.453, 5.8240516195, 1.70271039995, 2.36620624886,  1,  5.19342, 0.0580691, 1.07711, 5.07906, 1.07867417345, 2.25363060589, 1.51693651799,  -1,  2.5064
GT,  140124,  1030821183,  12.6962, -3.01648, 0.409792, 12.3254, 3.04418808119, 2.10648802573, 3.00656819486,  -1,  5.4165, 1.0517, -1.80428, 4.99657, 2.08842026623, 1.60655397685, -1.04305138287,  -1,  4.7132
GT,  140124,  1030839324,  5.91935, -4.16596, -2.94175, 3.00307, 5.09991331143, 0.55923800992, -2.52675791877,  -1,  2.83069, 0.801503, -0.325421, 2.6932, 0.865046753794, 1.85369655774, -0.385679614161,  1,  4.70337
GT,  140124,  1030842261,  9.14309, -1.29786, -1.21817, 8.96752, 1.77999402485, 2.31985382089, -2.3878568187,  1,  3.70997, 1.20009, 0.203905, 3.50298, 1.21728930708, 1.77904189553, 0.168300827602,  -1,  2.94093
GT,  140124,  1030846015,  7.88404, -0.567932, 1.94881, -7.61751, 2.02987861034, -2.03291811574, 1.85436772318,  1,  13.4421, 1.79716, 2.62392, -13.06, 3.18036793972, -2.12021064189, 0.970266993394,  -1,  2.19612
GT,  140124,  1030853978,  8.20148, -2.26856, -0.478138, -7.86626, 2.31840040128, -1.93589339168, -2.93386579391,  -1,  6.69057, -1.0813, -2.61681, -6.06099, 2.83141382813, -1.50481166493, -1.96264110228,  1,  2.64656
GT,  140124,  1030908859,  11.5764, 1.27823, 4.50121, 10.5881, 4.67918405248, 1.55534787281, 1.29410565253,  1,  3.95989, 0.845941, -0.14746, 3.86422, 0.858697051981, 2.2093687437, -0.172580708331,  -1,  3.00675
GT,  140124,  1030909332,  16.5924, -1.70288, -3.7494, 16.0729, 4.11798502358, 2.0709384738, -1.99711592851,  -1,  7.24338, 0.756552, -1.65793, 7.00959, 1.8223893145, 2.05676309773, -1.14269644533,  1,  2.28201
GT,  140124,  1030914589,  8.26944, 2.39894, -0.413701, 7.9023, 2.43435035297, 1.89354335556, -0.170771909996,  -1,  6.22817, -1.61515, -0.427142, 5.99898, 1.67067645302, 1.99035686527, -2.88305188659,  1,  3.9514
GT,  140124,  1030970601,  7.98419, 1.46938, 1.02012, 7.78052, 1.78877678842, 2.17619786827, 0.606857818235,  -1,  5.93756, -0.832678, -1.07588, 5.77863, 1.36046698824, 2.15306323978, -2.22945045958,  1,  3.09131
GT,  140124,  1030987680,  10.1016, 2.73494, -0.724466, 9.69675, 2.82926629866, 1.94555464405, -0.258945591213,  -1,  7.31864, -1.44565, -0.116162, 7.17272, 1.45030946103, 2.30172293498, -3.06141213869,  1,  4.0642
GT,  140124,  1030996766,  16.9032, -6.23037, 0.982833, 15.6819, 6.30741397427, 1.64211782632, 2.98513322808,  -1,  5.55455, -0.811418, -0.592689, 5.46188, 1.00482805566, 2.39447972061, -2.51073046152,  1,  2.74769
GT,  140124,  1031019318,  7.53913, 0.927254, 1.04876, -7.40727, 1.39989196659, -2.36802598997, 0.846811293742,  -1,  5.0542, -1.30602, 1.83765, -4.52229, 2.25447239125, -1.44627960018, 2.1886682349,  1,  2.79333
GT,  140124,  1031043344,  8.40229, -1.34259, 1.335, -8.18551, 1.89334965289, -2.17027999006, 2.35902912121,  1,  2.84186, 0.896495, 0.698503, -2.60257, 1.1364900906, -1.56628668508, 0.661896851348,  -1,  2.39041
GT,  140124,  1031047427,  8.35011, -2.42381, 1.73139, 7.80004, 2.97868532212, 1.69040597041, 2.52131662959,  1,  3.32199, 0.393106, 0.625778, 3.23703, 0.739006381921, 2.18303456248, 1.00990806492,  -1,  2.17742
GT,  140124,  1031072597,  9.08441, 1.37165, 3.13544, -8.41445, 3.42233950918, -1.63177634726, 1.15841399361,  1,  8.95388, 1.94034, 0.679964, -8.71398, 2.05603267408, -2.15093337353, 0.337062731671,  -1,  2.54365
GT,  140124,  1031142371,  11.0361, -0.975316, -2.11842, -10.7864, 2.33215449665, -2.23612799141, -2.00226338014,  1,  7.73656, 2.12745, 0.330183, -7.43022, 2.15291995113, -1.9522350546, 0.15397286875,  1,  4.00551
GT,  140124,  1031228096,  9.26495, 0.929189, -2.26536, 8.93492, 2.44851957871, 2.00589748762, -1.18155119266,  1,  2.81244, -1.16736, -0.403204, 2.52455, 1.23503151183, 1.46319327755, -2.80902333377,  -1,  2.71401
GT,  140124,  1031249689,  9.28797, -1.87124, 0.833473, 9.05864, 2.04846683628, 2.19232028845, 2.72256054436,  1,  5.32773, 0.246845, 1.3962, 5.13451, 1.41785291692, 1.99852834254, 1.3958068774,  -1,  2.13609
GT,  140124,  1031261656,  8.70399, 2.07217, -1.32461, 8.34864, 2.45936580463, 1.93636329359, -0.568772491482,  1,  3.90057, -0.223338, 0.95641, 3.77341, 0.982140494198, 2.05566876974, 1.80020244232,  1,  2.89428
GT,  140124,  1031263913,  40.5448, 6.3507, -5.48616, -39.6666, 8.39221913653, -2.25735877359, -0.712489673018,  -1,  5.95277, 1.63345, -0.0408523, -5.72316, 1.6339607746, -1.96644273266, -0.025004613308,  1,  2.73834
GT,  140124,  1031342565,  12.5727, 3.76235, 6.90773, -9.80768, 7.86587638318, -1.04563262138, 1.07206375413,  1,  3.83596, 0.94011, 0.279658, -3.70694, 0.980823842014, -2.03977605757, 0.28913747946,  1,  3.58172
GT,  140124,  1031375519,  8.26886, 0.46393, -2.30817, 7.92591, 2.35433213328, 1.92838974908, -1.37244448149,  -1,  14.8652, 4.5962, -4.01846, 13.5532, 6.10516791019, 1.53788716758, -0.718433690434,  1,  2.86365
GT,  140124,  1031409989,  9.28666, -3.07781, 0.292606, -8.75627, 3.09168767299, -1.76400321117, 3.04680798389,  -1,  2.89865, -0.024851, -0.797868, -2.78456, 0.798254920201, -1.96250379916, -1.60193301672,  1,  2.32573
GT,  140124,  1031476569,  9.30337, 0.328021, -2.05822, -9.06629, 2.08419465138, -2.17628506489, -1.41275422507,  -1,  4.38283, -1.09225, 1.0266, -4.11717, 1.4989721887, -1.73513624771, 2.38716836951,  1,  3.44383
GT,  140124,  1031548664,  11.7744, 0.098652, -2.23888, -11.5587, 2.24105240267, -2.34290802167, -1.52676170765,  -1,  4.06061, -0.575389, 0.892376, -3.91791, 1.06179443712, -2.01662081362, 2.14349541285,  1,  3.03028
GG,  140124,  1031597753,  9.49917, 0.252498, -6.11371, 7.26512, 6.11892189884, 1.0078303904, -1.5295194943,  -1,  5.03356, -1.75281, -3.80482, 2.78864, 4.18915243558, 0.624324968923, -2.00249736125,  1,  3.08123
GT,  140124,  1031612051,  6.88651, -1.4281, -1.53081, 6.55973, 2.09352546345, 1.85979002895, -2.32149631519,  1,  7.16161, -1.30483, 0.650681, 7.01082, 1.45806964603, 2.27413047317, 2.67900873661,  -1,  2.22409
GT,  140124,  1031630388,  9.87497, -2.19431, 0.981984, -9.57729, 2.40401517307, -2.09079362057, 2.72080817834,  1,  4.85113, 0.88758, -0.45931, -4.7459, 0.999381775149, -2.26195252154, -0.477538152894,  -1,  3.11825
GT,  140124,  1031634596,  9.33112, 1.75554, 1.40743, -9.05516, 2.25006219836, -2.10061452989, 0.675781377957,  1,  3.9895, 0.887736, -0.721567, -3.8205, 1.14399918758, -1.92069571283, -0.682507530616,  -1,  2.04917
GT,  140124,  1031644448,  8.40736, -2.20826, 0.484565, -8.097, 2.26079974054, -1.98786605056, 2.9255832874,  -1,  7.4511, -1.29028, -1.57221, -7.16736, 2.03387973157, -1.97228864508, -2.25801994715,  1,  2.2511
GT,  140124,  1031705318,  10.5588, -1.96336, 2.10159, -10.159, 2.87601512821, -1.97456121734, 2.32220225029,  1,  3.3324, 0.885055, 1.21543, -2.97206, 1.50352666685, -1.43317823601, 0.941405179869,  -1,  2.89395
GT,  140124,  1031738616,  8.68458, 1.65723, -0.531804, 8.50773, 1.7404673991, 2.29027087365, -0.310518526097,  1,  5.89738, -0.629404, -0.898486, 5.79349, 1.09700797053, 2.36614096463, -2.18186865127,  1,  2.23751
GT,  140124,  1031747504,  6.84293, 1.52777, -0.26514, -6.66409, 1.55060645958, -2.1645027567, -0.171835558755,  1,  2.96115, -0.58946, 0.47837, -2.86024, 0.759144879783, -2.03677855426, 2.4598550061,  1,  2.11689
GT,  140124,  846028791,  4.72078, 3.34296, 3.3249, 0.210392, 4.71490631631, 0.0446079363408, 0.782689654845,  1,  2.84477, -0.328655, 0.761837, 2.71903, 0.829704600201, 1.9026134322, 1.97807367903,  -1,  4.78211
GT,  140124,  846040904,  9.53802, 1.9318, -0.965081, 9.28975, 2.15945191578, 2.1654474484, -0.463308385942,  1,  7.24004, 0.19187, -2.09129, 6.92797, 2.10007332277, 1.90896022229, -1.47930526415,  -1,  2.15352
GT,  140124,  846052246,  21.6047, -1.19844, 4.24496, -21.1493, 4.41088923407, -2.27137874705, 1.84595569791,  1,  5.97133, -1.194, -0.0584779, -5.84949, 1.19543116271, -2.29127616167, -3.09265529152,  -1,  2.87199
GT,  140124,  846066229,  5.74408, 0.140679, 3.26277, 4.72418, 3.26580138005, 1.16475016844, 1.52770658349,  1,  4.46122, -1.26541, 0.280443, 4.26748, 1.29611370811, 1.90710243534, 2.92349552711,  -1,  3.07878
GT,  140124,  846069846,  8.81814, -2.08225, -7.43537, -4.2577, 7.72143070288, -0.52671848142, -1.84384823052,  -1,  4.28525, 1.08815, -3.38393, -2.39105, 3.55458192582, -0.630130790915, -1.25967532203,  1,  3.07367
GT,  140124,  846095022,  10.2762, -0.50732, 3.97528, 9.46202, 4.0075210119, 1.59435876754, 1.69772888091,  -1,  6.20379, -1.26615, 0.717358, 6.02977, 1.45524510742, 2.12893521213, 2.62611957342,  1,  2.53575
GT,  140124,  846121672,  7.55835, -0.293058, 2.15879, 7.23679, 2.17859065808, 1.9155701828, 1.70572258408,  -1,  3.93603, -1.35736, 0.0815461, 3.69216, 1.35980731577, 1.72432084256, 3.0815877873,  1,  2.22161
GT,  140124,  846135142,  8.36131, -0.627455, -1.94699, -8.10654, 2.04559767235, -2.08567988091, -1.88255637347,  1,  5.08705, -1.51495, -0.0353999, -4.85496, 1.51536353903, -1.881003946, -3.11822986333,  -1,  2.0829
GT,  140124,  846181124,  18.876, -3.94423, -2.4149, -18.3004, 4.62479105505, -2.08423580247, -2.59220612581,  1,  5.18547, -2.03614, 0.739714, -4.71009, 2.16634320951, -1.51893732407, 2.79312555754,  -1,  3.30186
GT,  140124,  846205510,  10.475, 2.03399, -2.44858, -9.97911, 3.18318383643, -1.8602778322, -0.87762513536,  1,  5.4324, -0.796425, -1.05894, -5.26727, 1.32500819025, -2.08869798882, -2.21563780506,  -1,  2.60004
GT,  140124,  846214295,  6.34572, 0.918381, 3.19487, -5.4043, 3.3242469791, -1.26253741935, 1.29088817209,  -1,  5.68779, -0.0380967, -1.07838, -5.5835, 1.07905272482, -2.34608843339, -1.6061093547,  1,  4.33813
GT,  140124,  846233271,  13.4093, -2.13274, 1.54816, -13.1473, 2.63540875258, -2.31022252898, 2.51369355268,  1,  3.81072, 0.427435, 1.50715, -3.4722, 1.56658922559, -1.53642903299, 1.29444801613,  -1,  2.84192
GT,  140124,  846246869,  8.18089, -2.24958, -2.1592, 7.56261, 3.11813322621, 1.6191498485, -2.37669162148,  -1,  8.85997, 0.291507, -1.95226, 8.63664, 1.97390360419, 2.18195784185, -1.42257371842,  1,  2.69017
GT,  140124,  846251052,  13.8218, 0.858207, -4.52724, -13.0307, 4.60786515346, -1.76257999833, -1.38345409761,  1,  3.38308, -0.910147, -0.553126, -3.20932, 1.06504269092, -1.82265186217, -2.59550681144,  -1,  2.54115
GT,  140124,  846279398,  8.00235, 2.31896, -1.74078, 7.45779, 2.89963626857, 1.67363499832, -0.643931507617,  -1,  9.58514, 2.78303, 0.835212, 9.13351, 2.90565570325, 1.86283042542, 0.291556676017,  1,  2.68301
GT,  140124,  846299230,  8.59904, 3.18382, 0.299141, 7.98162, 3.19784226163, 1.64572196302, 0.0936816076689,  -1,  5.78207, -0.023375, 1.62735, 5.54728, 1.62751786876, 1.94025510349, 1.58515918213,  1,  3.17577
GT,  140124,  846332262,  18.8816, 1.28682, 1.94516, -18.7367, 2.33228496072, -2.78063419558, 0.986344614958,  -1,  6.17279, 1.35974, -0.374108, -6.00861, 1.41026581298, -2.15605822309, -0.268488935903,  -1,  2.43304
GT,  140124,  846332296,  16.699, 3.5731, -1.69977, 16.2231, 3.95679942162, 2.11869835614, -0.444029892199,  1,  4.0983, 1.64575, 0.546811, 3.7118, 1.73421317381, 1.50469039233, 0.32078101771,  1,  2.56159
GT,  140124,  846343748,  7.6507, -1.45348, -2.53529, 7.06978, 2.92237908125, 1.61679230305, -2.09135155137,  1,  6.02074, 1.54163, -1.48902, 5.62533, 2.143316033, 1.69253495308, -0.768040594442,  -1,  3.08864
GT,  140124,  846357346,  7.63316, -1.3362, 2.33928, -7.14116, 2.69400470645, -1.70181159189, 2.08977116843,  -1,  2.84998, -1.07939, -0.788342, -2.51488, 1.33662480939, -1.38935623352, -2.51078086123,  1,  2.90109
GT,  140124,  846380514,  19.0624, -2.78007, 2.25203, 18.7234, 3.57776862385, 2.3571878357, 2.46074618524,  -1,  4.54332, -1.55552, 0.90713, 4.1699, 1.80070189296, 1.57652385682, 2.61364132563,  -1,  2.08612
GT,  140124,  846418576,  6.99401, 2.02448, -0.538742, -6.67205, 2.09493728139, -1.87533337316, -0.260086128548,  -1,  3.42262, 0.263453, 0.957725, -3.27361, 0.993299883637, -1.90802377435, 1.30235379387,  1,  2.04447
GT,  140124,  846431834,  22.3793, -3.74344, -1.63658, -22.003, 4.08555224297, -2.38537914122, -2.72944569776,  -1,  12.6591, -1.96914, 1.39095, -12.427, 2.4108617219, -2.34231355682, 2.52660139677,  1,  3.09453
GG,  140124,  846638256,  7.87662, -1.31208, -0.502157, 7.7496, 1.40488988147, 2.40894614481, -2.77607250231,  -1,  6.74205, 0.45867, -2.18818, 6.35969, 2.235734752, 1.76811244892, -1.3641752421,  -1,  2.58216
GT,  140124,  846645946,  10.9835, -2.537, 2.8418, 10.3012, 3.80948766109, 1.72047165016, 2.29958811416,  1,  4.75505, 0.746831, 1.47831, 4.45603, 1.65624786752, 1.7157251872, 1.1030034187,  -1,  2.83889
GT,  140124,  846659994,  5.40987, 1.58233, 1.88003, -4.81843, 2.45729140108, -1.4259979822, 0.871169029989,  -1,  5.33099, 2.10311, -0.0991736, -4.89646, 2.10544700124, -1.58044451429, -0.0471207823172,  1,  2.05742
GT,  140124,  846708429,  7.80413, -0.138472, 2.70707, 7.31751, 2.71060924511, 1.71890641696, 1.62190376673,  1,  4.50589, -0.323051, -0.794163, 4.42231, 0.857354546947, 2.34297978622, -1.95713531789,  -1,  3.13706
GT,  140124,  846755995,  9.21121, -0.405278, 1.82485, 9.01892, 1.86931211406, 2.27747202646, 1.78933773561,  1,  4.22675, 1.3923, 0.788359, 3.91079, 1.6000028759, 1.62632069294, 0.515216768328,  -1,  2.36611
GT,  140124,  846767625,  5.60037, -0.139129, 2.20743, -5.14401, 2.21181013732, -1.58047849208, 1.63374065976,  -1,  4.22481, -1.75563, -0.911018, -3.73171, 1.97792580579, -1.39177681577, -2.66292993033,  1,  3.53339
GG,  140124,  846768167,  7.9268, -2.08998, -0.54248, -7.62632, 2.15923619616, -1.97446169299, -2.8876346308,  -1,  9.12802, -0.452753, 3.55879, -8.39283, 3.58747425679, -1.58590823385, 1.69733760007,  1,  4.32322
GT,  140124,  846774837,  7.36854, 0.25943, 2.94298, 6.7495, 2.95439252729, 1.56410653974, 1.48287146053,  1,  4.7961, 1.49287, 0.451543, 4.53419, 1.55966404003, 1.78867111446, 0.293717999005,  -1,  2.46241
GT,  140124,  846935996,  3.75065, 3.19394, 1.58704, 1.15598, 3.56650370604, 0.318698899144, 0.461157307036,  1,  4.92698, 1.11851, 0.120551, 4.79566, 1.12498762824, 2.15656843509, 0.107363767329,  1,  4.28558
GT,  140124,  847044993,  14.7798, 0.490115, -3.09121, -14.4442, 3.12982299457, -2.23400019808, -1.41355403687,  1,  6.86711, -1.44848, -1.00533, -6.63605, 1.7631740468, -2.03574740461, -2.53486534646,  -1,  2.55157
GT,  140124,  847063068,  6.06853, -0.716288, -3.57333, 4.8512, 3.64441432714, 1.09729136205, -1.76862830846,  1,  4.64636, 1.09224, -0.628101, 4.47102, 1.25995995325, 1.9789710079, -0.521877626507,  -1,  3.1799
GT,  140124,  847068097,  7.82407, -0.391815, -1.73356, 7.6188, 1.77728705274, 2.16201294756, -1.79307908536,  -1,  5.64109, 1.48365, -1.1641, 5.31549, 1.88582770488, 1.75948342431, -0.665291674209,  1,  2.10384
GT,  140124,  847095983,  36.2425, 6.77941, 3.68581, 35.4113, 7.71657924888, 2.22847251379, 0.497975823433,  1,  3.05084, -0.0451316, 1.2276, 2.79059, 1.22842933102, 1.5589250494, 1.60754386932,  1,  3.88428
GT,  140124,  847132290,  8.59198, -3.44755, -0.649816, 7.84239, 3.5082562387, 1.54421617575, -2.95529205524,  1,  8.97593, -2.55657, 2.26812, 8.29914, 3.41766272463, 1.62027147814, 2.41590963403,  -1,  3.06823
GT,  140124,  847208463,  7.27572, 0.578135, 3.40487, 6.40293, 3.45360388509, 1.37636161349, 1.40260396289,  -1,  4.38845, -2.12446, 0.701257, 3.77389, 2.23720622019, 1.29414727063, 2.82276648118,  1,  3.63782
GT,  140124,  847209106,  7.30491, -1.5147, -1.24601, 7.03589, 1.96134061552, 1.98942738751, -2.45321533154,  -1,  5.9101, 0.58055, -1.45938, 5.69661, 1.57061398405, 2.00003593215, -1.1921828299,  1,  2.08049
GG,  140124,  847355400,  7.23359, -0.315508, -1.65621, -7.03357, 1.68599432448, -2.13555092138, -1.75904080502,  1,  8.73555, 1.78584, 0.421884, -8.53999, 1.83499608039, -2.24221219272, 0.231985233207,  -1,  2.96517
GT,  140124,  847371516,  9.87194, -2.67578, -1.20189, -9.42548, 2.93331522011, -1.88380878486, -2.71942609259,  -1,  6.10028, 1.29504, -0.483695, -5.94063, 1.38242159077, -2.16439674842, -0.357453300237,  1,  3.77447
GG,  140124,  847398620,  11.4284, -8.23887, 4.68493, -6.38507, 9.47773960297, -0.630980425642, 2.62455314776,  -1,  5.98395, -5.20497, 0.406266, -2.92227, 5.22080116109, -0.53399365945, 3.06369711044,  1,  3.14727
GT,  140124,  847399713,  6.52058, -0.227197, 3.22309, -5.66275, 3.2310876845, -1.32717868136, 1.64117035032,  -1,  6.89464, 1.10206, -0.592495, -6.77933, 1.25123401833, -2.39130455986, -0.49329262802,  1,  4.18056
GT,  140124,  847419682,  9.1086, -1.98569, -1.08061, 8.82297, 2.26068192106, 2.0708623266, -2.64321429134,  -1,  3.01103, 0.635252, -1.11179, 2.72315, 1.28047729679, 1.49888929221, -1.05168857149,  1,  2.63485
GT,  140124,  847431332,  17.467, -0.847549, -3.07981, 17.1721, 3.19430257545, 2.3836048191, -1.83934402599,  1,  6.86635, -1.43084, -0.459412, 6.69905, 1.50278491187, 2.20014269342, -2.83091167076,  -1,  2.13603
GT,  140124,  847439455,  10.3072, 0.710988, -2.00227, -10.0853, 2.12475624226, -2.26148510569, -1.2295933395,  -1,  4.95943, 0.0588981, 1.54444, -4.71127, 1.54556264829, -1.83359676217, 1.53267922763,  -1,  3.65107
GT,  140124,  847445088,  10.0894, 2.18424, -0.00613321, -9.84957, 2.18424861082, -2.21137683052, -0.0028079303927,  1,  4.52878, -2.20146, -0.098757, -3.95506, 2.20367399509, -1.34789182546, -3.09676293436,  1,  4.80752
